4886,come,"The GIST interventions described above relate to three of these: VISTA women, albeit briefly and temporarily, redressed the numerical balance by offering female role models of practising scientists; VISTA and the curriculum development which followed involved a limited 09__ repackaging of science to remove its exclusively masculine appeal, and the single-sex classes and classroom observation showed how science comes to be defined as 09__ masculine in the mixed school.",58,1,"[[['Scientific research', 'Education', 'Scientific research', 'Education']], [['People in society', 'Language', 'Language']]]"
4887,define,"The GIST interventions described above relate to three of these: VISTA women, albeit briefly and temporarily, redressed the numerical balance by offering female role models of practising scientists; VISTA and the curriculum development which followed involved a limited 09__ repackaging of science to remove its exclusively masculine appeal, and the single-sex classes and classroom observation showed how science comes to be defined as 09__ masculine in the mixed school.",61,1,"[[['Scientific research', 'Education', 'Scientific research', 'Education']], [['People in society', 'Language', 'Language']]]"
4888,sustain,"The fourth point, the idea that science is intrinsically masculine, can be sustained only by clinging to an irredeemably narrow conception of science and scientific thinking.",12,1,"[[['Opinion and argument', 'Sports: ball and racket sports', 'Language', 'Maths and measurement', 'Transport by bus and train', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument']], [['Suggestions and advice', 'Opinion and argument', 'Success'], ['Scientific research', 'Education', 'Scientific research', 'Education']]]"
4889,cling,"The fourth point, the idea that science is intrinsically masculine, can be sustained only by clinging to an irredeemably narrow conception of science and scientific thinking.",15,1,"[[['Suggestions and advice', 'Opinion and argument', 'Success']], [['Life stages'], ['Scientific research', 'Education', 'Scientific research', 'Education'], ['Opinion and argument', 'Opinion and argument']]]"
4890,bore,"Girls are not uninterested in science, they are bored by the limited version of it they meet in school.",8,0,"[[], []]"
4891,meet,"Girls are not uninterested in science, they are bored by the limited version of it they meet in school.",16,1,"[[['people', 'Animals']], ['none&version']]"
4892,let,"One of the purposes of an extended period of single-sex science teaching might be to let teachers see how girls approach scientific matters, and to discover, what may well be the case, that girls are just as capable of 09__ scientific thinking as boys.",15,0,"[[['Time', 'History', 'Time', 'Education', 'Language'], ['Scientific research', 'Education', 'Scientific research', 'Education'], ['Education']], [['Education', 'Jobs']]]"
4893,see,"One of the purposes of an extended period of single-sex science teaching might be to let teachers see how girls approach scientific matters, and to discover, what may well be the case, that girls are just as capable of 09__ scientific thinking as boys.",17,1,"[[['Education', 'Jobs']], [['Life stages'], ['Physics and chemistry', 'Opinion and argument', 'Opinion and argument', 'Doubt, guessing and certainty']]]"
4894,discover,"One of the purposes of an extended period of single-sex science teaching might be to let teachers see how girls approach scientific matters, and to discover, what may well be the case, that girls are just as capable of 09__ scientific thinking as boys.",25,1,"[[['Education', 'Jobs']], [['Life stages'], ['Opinion and argument', 'Opinion and argument'], ['Life stages', 'Law and justice']]]"
4895,report,"Margaret Spear, in a different study from the one reported in this volume, found that for identical work boys were marked higher than girls for supposed understanding of principles, aptitude for science and O level suitability( Spear, 1984).",9,0,"[['none&Margaret', ['History', 'War and conflict']], [['Education', 'Scientific research', 'Houses and homes', 'Art', 'Music']]]"
4896,find,"Margaret Spear, in a different study from the one reported in this volume, found that for identical work boys were marked higher than girls for supposed understanding of principles, aptitude for science and O level suitability( Spear, 1984).",13,1,"[['none&Margaret', ['History', 'War and conflict']], [['Life stages', 'Law and justice'], ['Life stages']]]"
4897,mark,"Margaret Spear, in a different study from the one reported in this volume, found that for identical work boys were marked higher than girls for supposed understanding of principles, aptitude for science and O level suitability( Spear, 1984).",20,0,"[[['Life stages', 'Law and justice']], [['Life stages']]]"
4898,rule,"Over against the German army or the Vichy government, where social generality ruled, as it does in all machines of state, the Resistance offered the rare phenomenon of historical action which remained personal.",12,1,"[['none&generality'], [['War and conflict'], ['Politics', 'Politics']]]"
4899,offer,"Over against the German army or the Vichy government, where social generality ruled, as it does in all machines of state, the Resistance offered the rare phenomenon of historical action which remained personal.",23,1,"[[['Preferences and decisions', 'Health and Fitness', 'Physics and chemistry', 'Physics and chemistry', 'War and conflict']], [['Success'], ['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']]]"
4900,remain,"Over against the German army or the Vichy government, where social generality ruled, as it does in all machines of state, the Resistance offered the rare phenomenon of historical action which remained personal.",31,0,"[[['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']], ['none&personal']]"
4901,appear,"The psychological and moral elements of political action were almost the only ones to appear here, which is why intellectuals least inclined to politics were to be seen in the Resistance.",14,1,"[[['Physics and chemistry', 'Weather'], ['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']], [['Family and relationships']]]"
4902,see,"The psychological and moral elements of political action were almost the only ones to appear here, which is why intellectuals least inclined to politics were to be seen in the Resistance.",27,1,"[['none&intellectuals'], [['Preferences and decisions', 'Health and Fitness', 'Physics and chemistry', 'Physics and chemistry', 'War and conflict']]]"
4903,want,"The Resistance was a unique experience for them, and they wanted to preserve its experience in the new French politics because this experience broke away from the famous dilemma of being and doing, which confronts all intellectuals in the face of action 09_07.",10,0,"[[['people', 'Animals']], [['Working life', 'Difficulty and failure'], ['Politics', 'Politics', 'Education']]]"
4904,preserve,"The Resistance was a unique experience for them, and they wanted to preserve its experience in the new French politics because this experience broke away from the famous dilemma of being and doing, which confronts all intellectuals in the face of action 09_07.",12,1,"[[['people', 'Animals']], [['Working life', 'Difficulty and failure']]]"
4905,break,"The Resistance was a unique experience for them, and they wanted to preserve its experience in the new French politics because this experience broke away from the famous dilemma of being and doing, which confronts all intellectuals in the face of action 09_07.",23,1,"[[['Working life', 'Difficulty and failure']], [['Preferences and decisions', 'Preferences and decisions']]]"
4906,confront,"The Resistance was a unique experience for them, and they wanted to preserve its experience in the new French politics because this experience broke away from the famous dilemma of being and doing, which confronts all intellectuals in the face of action 09_07.",34,1,"[['none&intellectuals'], [['Preferences and decisions', 'Preferences and decisions']]]"
4907,bind,It is only too obvious that this balance between action and personal life was intimately bound up with the conditions of clandestine action and could not survive it.,15,1,"[[['Money', 'Money', 'Opinion and argument', 'Feelings']], [['Shopping', 'Health problems', 'Health problems', 'Working life', 'Discussion and agreement', 'Permission and obligation'], ['War and conflict'], ['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']]]"
4908,survive,It is only too obvious that this balance between action and personal life was intimately bound up with the conditions of clandestine action and could not survive it.,26,1,"[[['Money', 'Money', 'Opinion and argument', 'Feelings']], ['none&it']]"
4909,say,"And in this sense it must be said that the Resistance experience, by making us believe that politics is a relationship between man and man or between consciousnesses, fostered our illusions of 1939 and masked the truth of the incredible power of history which the Occupation taught us in another connection.",7,1,"[['none&it'], [['Preferences and decisions', 'Health and Fitness', 'Physics and chemistry', 'Physics and chemistry', 'War and conflict'], ['Working life', 'Difficulty and failure']]]"
4910,make,"And in this sense it must be said that the Resistance experience, by making us believe that politics is a relationship between man and man or between consciousnesses, fostered our illusions of 1939 and masked the truth of the incredible power of history which the Occupation taught us in another connection.",13,1,"[[['Preferences and decisions', 'Health and Fitness', 'Physics and chemistry', 'Physics and chemistry', 'War and conflict'], ['Working life', 'Difficulty and failure']], ['people']]"
4911,believe,"And in this sense it must be said that the Resistance experience, by making us believe that politics is a relationship between man and man or between consciousnesses, fostered our illusions of 1939 and masked the truth of the incredible power of history which the Occupation taught us in another connection.",15,0,"[['people'], [['Politics', 'Politics', 'Education']]]"
4912,foster,"And in this sense it must be said that the Resistance experience, by making us believe that politics is a relationship between man and man or between consciousnesses, fostered our illusions of 1939 and masked the truth of the incredible power of history which the Occupation taught us in another connection.",28,1,"[[], []]"
4913,mask,"And in this sense it must be said that the Resistance experience, by making us believe that politics is a relationship between man and man or between consciousnesses, fostered our illusions of 1939 and masked the truth of the incredible power of history which the Occupation taught us in another connection.",34,1,"[[['Preferences and decisions', 'Health and Fitness', 'Physics and chemistry', 'Physics and chemistry', 'War and conflict'], ['Working life', 'Difficulty and failure']], [['Doubt, guessing and certainty'], ['Politics', 'The environment', 'Politics', 'Maths and measurement'], ['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4914,teach,"And in this sense it must be said that the Resistance experience, by making us believe that politics is a relationship between man and man or between consciousnesses, fostered our illusions of 1939 and masked the truth of the incredible power of history which the Occupation taught us in another connection.",46,1,"[[['Jobs', 'War and conflict', 'Houses and homes']], [['Politics', 'The environment', 'Politics', 'Maths and measurement'], ['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4915,indicate,"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre's project in the Critique, the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre's earlier work, that is the existentialist notion of the authentic self and the possibility of choosing one's own freedom: how to relocate human practice within historical determinism, to reconcile the individual with the social, the idea of agency with that of necessity, or freedom with history?",7,1,"[['none&Merleau-ponty'], ['none&basis']]"
4916,become,"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre's project in the Critique, the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre's earlier work, that is the existentialist notion of the authentic self and the possibility of choosing one's own freedom: how to relocate human practice within historical determinism, to reconcile the individual with the social, the idea of agency with that of necessity, or freedom with history?",15,0,"[[['Opinion and argument', 'Doubt, guessing and certainty', 'Suggestions and advice']], ['none&Sartre', ['Education']]]"
4917,follow,"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre's project in the Critique, the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre's earlier work, that is the existentialist notion of the authentic self and the possibility of choosing one's own freedom: how to relocate human practice within historical determinism, to reconcile the individual with the social, the idea of agency with that of necessity, or freedom with history?",25,1,"[[['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']], [['Politics'], 'none&concepts', ['Religion and festivals']]]"
4918,unite,"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre's project in the Critique, the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre's earlier work, that is the existentialist notion of the authentic self and the possibility of choosing one's own freedom: how to relocate human practice within historical determinism, to reconcile the individual with the social, the idea of agency with that of necessity, or freedom with history?",29,1,"[[['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']], [['Politics'], 'none&concepts', ['Religion and festivals']]]"
4919,choose,"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre's project in the Critique, the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre's earlier work, that is the existentialist notion of the authentic self and the possibility of choosing one's own freedom: how to relocate human practice within historical determinism, to reconcile the individual with the social, the idea of agency with that of necessity, or freedom with history?",59,0,"[[['Doubt, guessing and certainty']], ['none&freedom']]"
4920,relocate,"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre's project in the Critique, the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre's earlier work, that is the existentialist notion of the authentic self and the possibility of choosing one's own freedom: how to relocate human practice within historical determinism, to reconcile the individual with the social, the idea of agency with that of necessity, or freedom with history?",65,1,"[[['Music', 'Healthcare', 'Jobs']], [['Religion and festivals']]]"
4921,reconcile,"If by 1945 Merleau-ponty had here already indicated the historical basis for what was to become Sartre's project in the Critique, the theoretical problem that followed was how to unite orthodox Marxist concepts of economic determinism and historical necessity with the individualism of Sartre's earlier work, that is the existentialist notion of the authentic self and the possibility of choosing one's own freedom: how to relocate human practice within historical determinism, to reconcile the individual with the social, the idea of agency with that of necessity, or freedom with history?",72,1,"[[['Music', 'Healthcare', 'Jobs'], ['Religion and festivals'], 'none&individual'], ['none&individual', ['Suggestions and advice', 'Opinion and argument', 'Success'], ['Business', 'Politics']]]"
4922,cite,"Citing Marx's famous remark in The Eighteenth Brumaire, 09__ Men make their own History 09_07 but under circumstances 09_07 given and transmitted from the past, Sartre suggested that this implied 09__ the permanent and dialectical unity of freedom and necessity,( I, 35).",0,0,"[['none&Sartre'], ['none&Marx', ['Opinion and argument'], 'none&Eighteenth']]"
4923,make,"Citing Marx's famous remark in The Eighteenth Brumaire, 09__ Men make their own History 09_07 but under circumstances 09_07 given and transmitted from the past, Sartre suggested that this implied 09__ the permanent and dialectical unity of freedom and necessity,( I, 35).",10,1,"[['none&Men'], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4924,give,"Citing Marx's famous remark in The Eighteenth Brumaire, 09__ Men make their own History 09_07 but under circumstances 09_07 given and transmitted from the past, Sartre suggested that this implied 09__ the permanent and dialectical unity of freedom and necessity,( I, 35).",19,1,"[['none&Sartre'], ['none&implied']]"
4925,transmit,"Citing Marx's famous remark in The Eighteenth Brumaire, 09__ Men make their own History 09_07 but under circumstances 09_07 given and transmitted from the past, Sartre suggested that this implied 09__ the permanent and dialectical unity of freedom and necessity,( I, 35).",21,1,"[[['Permission and obligation']], [['History', 'Language']]]"
4926,suggest,"Citing Marx's famous remark in The Eighteenth Brumaire, 09__ Men make their own History 09_07 but under circumstances 09_07 given and transmitted from the past, Sartre suggested that this implied 09__ the permanent and dialectical unity of freedom and necessity,( I, 35).",26,0,"[['none&Sartre'], [['Discussion and agreement'], 'none&freedom', ['Permission and obligation', 'Permission and obligation']]]"
4927,attempt,"Accordingly, he attempted to shift Marxism away from orthodox theories of an absolute determinism towards the primacy of a concept of 09__ History which, while still a totality as it had been for Luk03cs, a process with a determinate meaning and end, could also include a concept of human agency and thus articulate the individual with the social, freedom with determinism.",2,0,"[['people'], [['Business', 'Computers'], ['Politics'], ['Scientific research', 'Opinion and argument']]]"
4928,shift,"Accordingly, he attempted to shift Marxism away from orthodox theories of an absolute determinism towards the primacy of a concept of 09__ History which, while still a totality as it had been for Luk03cs, a process with a determinate meaning and end, could also include a concept of human agency and thus articulate the individual with the social, freedom with determinism.",4,1,"[['people'], [['Politics']]]"
4929,include,"Accordingly, he attempted to shift Marxism away from orthodox theories of an absolute determinism towards the primacy of a concept of 09__ History which, while still a totality as it had been for Luk03cs, a process with a determinate meaning and end, could also include a concept of human agency and thus articulate the individual with the social, freedom with determinism.",44,1,"[['none&concept', ['Business', 'Politics'], 'none&individual'], ['none&concept', ['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4930,articulate,"Accordingly, he attempted to shift Marxism away from orthodox theories of an absolute determinism towards the primacy of a concept of 09__ History which, while still a totality as it had been for Luk03cs, a process with a determinate meaning and end, could also include a concept of human agency and thus articulate the individual with the social, freedom with determinism.",52,1,"[['none&concept', ['Business', 'Politics'], 'none&individual'], ['none&individual', 'none&freedom', ['Religion and festivals']]]"
4931,return,"Today, Sartre's voluntarism is to some extent returning to favour as the result of a desire to retrieve the categories of agency and the subject, which goes together with the wish to get out of the apparently totalizing systems of Adorno, Althusser or Foucault.",7,1,"[['none&Sartre', 'none&voluntarism'], ['none&extent']]"
4932,favour,"Today, Sartre's voluntarism is to some extent returning to favour as the result of a desire to retrieve the categories of agency and the subject, which goes together with the wish to get out of the apparently totalizing systems of Adorno, Althusser or Foucault.",9,0,"[['none&Sartre', 'none&voluntarism'], ['none&extent']]"
4933,retrieve,"Today, Sartre's voluntarism is to some extent returning to favour as the result of a desire to retrieve the categories of agency and the subject, which goes together with the wish to get out of the apparently totalizing systems of Adorno, Althusser or Foucault.",17,1,"[[['Feelings']], ['none&categories', ['Business', 'Politics'], ['Language', 'Education', 'Scientific research']]]"
4934,go,"Today, Sartre's voluntarism is to some extent returning to favour as the result of a desire to retrieve the categories of agency and the subject, which goes together with the wish to get out of the apparently totalizing systems of Adorno, Althusser or Foucault.",26,1,"[['none&wish'], [['Computers'], 'none&Adorno', 'none&Althusser']]"
4935,get,"Today, Sartre's voluntarism is to some extent returning to favour as the result of a desire to retrieve the categories of agency and the subject, which goes together with the wish to get out of the apparently totalizing systems of Adorno, Althusser or Foucault.",32,1,"[['none&wish'], [['Computers'], 'none&Adorno', 'none&Althusser']]"
4936,totalize,"Today, Sartre's voluntarism is to some extent returning to favour as the result of a desire to retrieve the categories of agency and the subject, which goes together with the wish to get out of the apparently totalizing systems of Adorno, Althusser or Foucault.",37,0,"[[['Computers']], ['none&Adorno', 'none&Althusser', 'none&Foucault']]"
4937,find,"Sartre's stress on the role of the subject also finds approval because many of those no longer prepared to argue for a general theory of history as the progress of a single narrative of class-struggle, have begun to argue instead for a return of its correlative, the subject, almost as if it was the next best thing in the absence of history itself.",9,1,"[['none&Sartre', ['Feelings', 'Physics and chemistry', 'Language'], ['Film and theatre']], [['Opinion and argument', 'Feelings', 'Opinion and argument']]]"
4938,argue,"Sartre's stress on the role of the subject also finds approval because many of those no longer prepared to argue for a general theory of history as the progress of a single narrative of class-struggle, have begun to argue instead for a return of its correlative, the subject, almost as if it was the next best thing in the absence of history itself.",19,0,"[['none&those'], [['Shopping', 'Sports: ball and racket sports', 'Preferences and decisions'], 'none&correlative']]"
4939,begin,"Sartre's stress on the role of the subject also finds approval because many of those no longer prepared to argue for a general theory of history as the progress of a single narrative of class-struggle, have begun to argue instead for a return of its correlative, the subject, almost as if it was the next best thing in the absence of history itself.",36,0,"[['none&many'], [['Shopping', 'Sports: ball and racket sports', 'Preferences and decisions'], 'none&correlative', ['Language', 'Education', 'Scientific research']]]"
4940,argue,"Sartre's stress on the role of the subject also finds approval because many of those no longer prepared to argue for a general theory of history as the progress of a single narrative of class-struggle, have begun to argue instead for a return of its correlative, the subject, almost as if it was the next best thing in the absence of history itself.",19,0,"[['none&many'], [['Shopping', 'Sports: ball and racket sports', 'Preferences and decisions'], 'none&correlative', ['Language', 'Education', 'Scientific research']]]"
4941,leave,"But it still leaves us with the crucial problem that Sartre had to solve, namely how to link human consciousness with the processes of history so that the former can be said to be the agent of the latter.",3,1,"[['none&it'], ['people']]"
4942,solve,"But it still leaves us with the crucial problem that Sartre had to solve, namely how to link human consciousness with the processes of history so that the former can be said to be the agent of the latter.",13,0,"[['none&Sartre'], [['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']]]"
4943,link,"But it still leaves us with the crucial problem that Sartre had to solve, namely how to link human consciousness with the processes of history so that the former can be said to be the agent of the latter.",17,1,"[[['Opinion and argument'], ['Law and justice'], ['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']], [['Opinion and argument']]]"
4944,say,"But it still leaves us with the crucial problem that Sartre had to solve, namely how to link human consciousness with the processes of history so that the former can be said to be the agent of the latter.",31,0,"[['none&the'], [['Time']]]"
4945,take,How could this take place?,3,1,"[['none&this'], ['none']]"
4946,put,As Sartre had put it in What is Literature?:,3,1,"[['none&Sartre'], ['none&it']]"
4947,understand,09__ Never has homo faber better understood that he has made history and never has he felt so powerless before history.,6,0,"[['none&homo', 'none&faber'], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4948,make,09__ Never has homo faber better understood that he has made history and never has he felt so powerless before history.,10,1,"[['none&homo', 'none&faber'], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4949,felt,09__ Never has homo faber better understood that he has made history and never has he felt so powerless before history.,16,1,"[['none&homo', 'none&faber'], ['none&powerless']]"
4950,make,How can man make history if at the same time it is history which makes him?,3,1,"[[['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4951,make,How can man make history if at the same time it is history which makes him?,14,1,"[[['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4952,consider,"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second, making man a passive product entirely determined by economic circumstances.",1,1,"[['none&Sartre'], ['none&materialism', ['Difficulty and failure', 'Difficulty and failure', 'Opinion and argument', 'Success', 'Success', 'Discussion and agreement', 'Transport by car or lorry', 'Opinion and argument', 'Success', 'Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Success', 'Opinion and argument', 'Opinion and argument'], ['Success', 'Opinion and argument', 'Preferences and decisions']]]"
4953,take,"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second, making man a passive product entirely determined by economic circumstances.",6,1,"[['none&materialism'], [['Difficulty and failure', 'Difficulty and failure', 'Opinion and argument', 'Success', 'Success', 'Discussion and agreement', 'Transport by car or lorry', 'Opinion and argument', 'Success', 'Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Success', 'Opinion and argument', 'Opinion and argument']]]"
4954,eliminate,"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second, making man a passive product entirely determined by economic circumstances.",13,1,"[['none&materialism'], ['none&the']]"
4955,make,"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second, making man a passive product entirely determined by economic circumstances.",21,1,"[['none&materialism'], [['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']]]"
4956,determine,"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second, making man a passive product entirely determined by economic circumstances.",27,0,"[[['Permission and obligation']], [['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']]]"
4957,follow,"Unwilling to follow Merleau-Ponty by dropping the second in favour of the first, Sartre argued that it was possible for man to be both at once through the movement of praxis, that is intentional actions which produce material effects.",2,1,"[['none&Unwilling'], ['none&Merleau-Ponty']]"
4958,drop,"Unwilling to follow Merleau-Ponty by dropping the second in favour of the first, Sartre argued that it was possible for man to be both at once through the movement of praxis, that is intentional actions which produce material effects.",5,1,"[['none&Merleau-Ponty'], ['none&the']]"
4959,argue,"Unwilling to follow Merleau-Ponty by dropping the second in favour of the first, Sartre argued that it was possible for man to be both at once through the movement of praxis, that is intentional actions which produce material effects.",14,0,"[['none&Sartre'], ['none&it']]"
4960,produce,"Unwilling to follow Merleau-Ponty by dropping the second in favour of the first, Sartre argued that it was possible for man to be both at once through the movement of praxis, that is intentional actions which produce material effects.",36,1,"[[['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']], [['Physics and chemistry', 'Clothes and Fashion'], ['Change, cause and effect', 'Change, cause and effect', 'Opinion and argument', 'Change, cause and effect', 'Change, cause and effect', 'Success', 'Difficulty and failure']]]"
4961,become,"Its corollary, whereby praxis becomes determining history, he called the 09__ practico-inert, by which he meant the material circumstances that have themselves been created by previous praxes and which form the conditions for new praxis.",4,0,"[['none&praxis'], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4962,call,"Its corollary, whereby praxis becomes determining history, he called the 09__ practico-inert, by which he meant the material circumstances that have themselves been created by previous praxes and which form the conditions for new praxis.",8,0,"[['people'], ['none&practico-inert']]"
4963,mean,"Its corollary, whereby praxis becomes determining history, he called the 09__ practico-inert, by which he meant the material circumstances that have themselves been created by previous praxes and which form the conditions for new praxis.",15,0,"[['people'], [['Physics and chemistry', 'Clothes and Fashion'], ['Permission and obligation']]]"
4964,create,"Its corollary, whereby praxis becomes determining history, he called the 09__ practico-inert, by which he meant the material circumstances that have themselves been created by previous praxes and which form the conditions for new praxis.",23,0,"[[], []]"
4965,form,"Its corollary, whereby praxis becomes determining history, he called the 09__ practico-inert, by which he meant the material circumstances that have themselves been created by previous praxes and which form the conditions for new praxis.",29,0,"[[['Physics and chemistry', 'Clothes and Fashion'], ['Permission and obligation']], [['Shopping', 'Health problems', 'Health problems', 'Working life', 'Discussion and agreement', 'Permission and obligation']]]"
4966,totalize,"The individual is thus both totalizer and totalized, deftly uniting freedom with necessity.",7,0,"[['none&individual'], ['none']]"
4967,unite,"The individual is thus both totalizer and totalized, deftly uniting freedom with necessity.",9,1,"[['none&individual'], ['none&freedom', ['Permission and obligation', 'Permission and obligation']]]"
4968,solve,"Though this neatly solves the problem of how man can make history while at the same time history makes him, it does not answer the larger question of how a multiplicity of the products of individual acts, 09__ totalizations, can themselves be totalized into the overall totalization required by the logic of dialectical rationality 09__ rather than being the arbitrary, blind and self-cancelling movements of, say, Hardy's immanent will.",3,1,"[['none&this'], [['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']]]"
4969,make,"Though this neatly solves the problem of how man can make history while at the same time history makes him, it does not answer the larger question of how a multiplicity of the products of individual acts, 09__ totalizations, can themselves be totalized into the overall totalization required by the logic of dialectical rationality 09__ rather than being the arbitrary, blind and self-cancelling movements of, say, Hardy's immanent will.",10,1,"[[['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4970,make,"Though this neatly solves the problem of how man can make history while at the same time history makes him, it does not answer the larger question of how a multiplicity of the products of individual acts, 09__ totalizations, can themselves be totalized into the overall totalization required by the logic of dialectical rationality 09__ rather than being the arbitrary, blind and self-cancelling movements of, say, Hardy's immanent will.",18,1,"[[['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History']]]"
4971,answer,"Though this neatly solves the problem of how man can make history while at the same time history makes him, it does not answer the larger question of how a multiplicity of the products of individual acts, 09__ totalizations, can themselves be totalized into the overall totalization required by the logic of dialectical rationality 09__ rather than being the arbitrary, blind and self-cancelling movements of, say, Hardy's immanent will.",23,1,"[['none&it'], [['Opinion and argument', 'Permission and obligation', 'Doubt, guessing and certainty'], 'none&multiplicity', ['Business', 'Shopping', 'Physics and chemistry', 'Change, cause and effect', 'Appearance', 'Maths and measurement']]]"
4972,totalize,"Though this neatly solves the problem of how man can make history while at the same time history makes him, it does not answer the larger question of how a multiplicity of the products of individual acts, 09__ totalizations, can themselves be totalized into the overall totalization required by the logic of dialectical rationality 09__ rather than being the arbitrary, blind and self-cancelling movements of, say, Hardy's immanent will.",42,0,"[['none&multiplicity', ['Business', 'Shopping', 'Physics and chemistry', 'Change, cause and effect', 'Appearance', 'Maths and measurement'], ['Film and theatre']], ['none&totalization', ['Computers'], 'none&rationality']]"
4973,require,"Though this neatly solves the problem of how man can make history while at the same time history makes him, it does not answer the larger question of how a multiplicity of the products of individual acts, 09__ totalizations, can themselves be totalized into the overall totalization required by the logic of dialectical rationality 09__ rather than being the arbitrary, blind and self-cancelling movements of, say, Hardy's immanent will.",47,0,"[['none&totalization'], [['Computers'], 'none&rationality']]"
4974,say,"Though this neatly solves the problem of how man can make history while at the same time history makes him, it does not answer the larger question of how a multiplicity of the products of individual acts, 09__ totalizations, can themselves be totalized into the overall totalization required by the logic of dialectical rationality 09__ rather than being the arbitrary, blind and self-cancelling movements of, say, Hardy's immanent will.",65,1,"[['none&Hardy', 'none&immanent'], [['Social issues', 'Politics', 'Music']]]"
4975,answer,"Sartre's fundamental thesis, that 09__ History continually effects totalisations of totalisations( I, 15), does not in itself answer what Ronald Aronson has rightly characterized as the question for Sartre: 09__ how do separate, antagonistic actions yield a history; how do individual totalizations lead to Totalization( and also progress, the direction of history, its truth and its meaning)?",17,1,"[['none&Sartre', ['Education', 'Opinion and argument', 'Scientific research']], [['History', 'History', 'Education', 'History', 'Phones, email and the internet', 'History', 'History'], ['Change, cause and effect', 'Change, cause and effect', 'Opinion and argument', 'Change, cause and effect', 'Change, cause and effect', 'Success', 'Difficulty and failure'], 'none&totalisations']]"
